user_name,twitter_id,party_name,state,office_title,account_type,first_name,middle_name,last_name,suffix,status,collecting,showing,bioguide_id,gender,fec_candidate_id,district,branch
JayeForMI,1247605656024166404,Democrat,MI,House Candidate,campaign,Brian,"",Jaye,"",1,true,true,,M,H2MI08154,10,H
DetmerMike,1067184143774162944,Republican,MI,House Candidate,campaign,Mike,"",Detmer,"",1,true,true,,M,H0MI08133,08,H
votejonrocha,1366229556114436098,Republican,MI,House Candidate,campaign,Jon,"",Rocha,"",1,true,true,,M,H2MI06125,06,H
PingreeForME,1002275817227980800,Democrat,ME,House Candidate,campaign,Chellie,"",Pingree,"",1,true,true,,F,H8ME01120,01,H
MichelleSenate,1235986826978000897,Democrat,MD,Senate Candidate,campaign,Michelle,"",Smith,"",1,true,true,,F,S2MD00529,00,S
RepKweisiMfume,1276209702322438148,Democrat,MD,House Candidate,campaign,Kweisi,"",Mfume,"",1,true,true,M000687,M,H6MD07020,07,H
JenkinsCongress,1366411536818962432,Republican,MD,House Candidate,campaign,Jonathan,"",Jenkins,"",1,true,true,,M,H2MD06260,06,H
antoniopitocco1,1275611912907247617,Republican,MD,House Candidate,campaign,Antonio,"",Pitocco,"",1,true,true,,M,H2MD03184,03,H
JoeKelleyHoR22,1370517166995410944,Republican,MD,House Candidate,campaign,Joe,"",Kelley,"",1,true,true,,M,H2MD02301,02,H
heathermizeur,115149062,Democrat,MD,House Candidate,campaign,Heather,"",Mizeur,"",1,true,true,,F,H2MD01220,01,H
Dave_Harden,1896049195,Democrat,MD,House Candidate,campaign,Dave,"",Harden,"",1,true,true,,M,H2MD01238,01,H
ElectJenRN,1213102203201654785,Democrat,MD,House Candidate,campaign,Jennifer,"",Pingley,"",1,true,true,,F,H0MD01224,01,H
MarkLittlesJr,1383432108966744071,Republican,MA,House Candidate,campaign,Mark,"",Littles,"",1,true,true,,M,H2MA09221,09,H
ChrisPreece4KY,1361400861180784640,Democrat,KY,House Candidate,campaign,Chris,"",Preece,"",1,true,true,,M,H2KY06175,06,H
Compton4KY2022,1241939110287335431,Democrat,KY,House Candidate,campaign,William,"",Compton,"",1,true,true,,M,H2KY02125,02,H
HaneefahKhaaliq,3353699651,Democrat,IN,Senate Candidate,campaign,Haneefah,"",Khaaliq,"",1,true,true,,"",S2IN00133,00,S
StephensforIN3,1354961490734845957,Democrat,IN,House Candidate,campaign,John,"",Stephens,"",1,true,true,,M,H2IN03186,03,H
tommcdermottjr,2266676155,Democrat,IN,House Candidate,campaign,Tom,"",McDermott,"",1,true,true,,M,H0IN01135,01,H
JackLombardi,58116764,Republican,IL,House Candidate,campaign,Jack,"",Lombardi,"",1,true,true,,M,H2IL16081,16,H
CongressMarsha,1361357051478351874,Democrat,IL,House Candidate,campaign,Marsha,"",Williams,"",1,true,true,,F,H2IL16065,16,H
JunaidForUs,1353769946556325889,Democrat,IL,House Candidate,campaign,Junaid,"",Ahmed,"",1,true,true,,M,H2IL08146,08,H
JustinBurau,348601984,Republican,IL,House Candidate,campaign,Justin,"",Burau,"",1,true,true,,M,H2IL06082,06,H
RaleighBowman,1328408175272407042,Democrat,IL,House Candidate,campaign,Raleigh,"",Bowman,"",1,true,true,,M,H2IL05191,05,H
jahmal_cole,1212428758822440960,Democrat,IL,House Candidate,campaign,Jahmal,"",Cole,"",1,true,true,,M,H2IL01208,01,H
Kirby4Congress,1249857280218185731,Democrat,IL,House Candidate,campaign,Kirby,"",Birgans,"",1,true,true,,M,H2IL01216,01,H
JeremyGilbertID,1329520016325165062,Republican,ID,Senate Candidate,campaign,Jeremy,"",Gilbert,"",1,true,true,,M,S2ID00111,00,S
GrassleyWorks,118740781,Republican,IA,Senate Candidate,campaign,Chuck,"",Grassley,"",1,true,true,,M,S0IA00028,00,S
carlinussenate,1360729680744185858,Republican,IA,Senate Candidate,campaign,Jim,"",Carlin,"",1,true,true,,M,S2IA00131,00,S
kelvinking4ga,1381576741899137026,Republican,GA,Senate Candidate,campaign,Kelvin,"",King,"",1,true,true,,M,S2GA00183,00,S
LathamSaddler,1374429118830239745,Republican,GA,Senate Candidate,campaign,Latham,"",Saddler,"",1,true,true,,M,S2GA00175,00,S
Marcus4Georgia,1267866658586136577,Democrat,GA,House Candidate,campaign,Marcus,"",Flowers,"",1,true,true,,M,H2GA14044,14,H
mlcowen,185174745,Other,GA,House Candidate,campaign,Martin,"",Cowen,"",1,true,true,,M,H8GA13027,13,H
HeatherK_GA,1354573821219643392,Democrat,GA,House Candidate,campaign,Heather,"",Kilpatrick,"",1,true,true,,F,H2GA11214,11,H
VoteDaza2022,1380979189105430531,Democrat,GA,House Candidate,campaign,Antonio,"",Daza-Fernandez,"",1,true,true,,M,H2GA11230,11,H
BCannon4GA,1365425356447092742,Democrat,GA,House Candidate,campaign,Beau,"",Cannon,"",1,true,true,,M,H2GA11222,11,H
ClarkReuter,1381367685280378884,Democrat,GA,House Candidate,campaign,Kimberly,"",Reuter,"",1,true,true,,F,H2GA10133,10,H
AustinScott4GA,31191969,Republican,GA,House Candidate,campaign,Austin,"",Scott,"",1,true,true,,M,H0GA08099,08,H
lucymcbath,947956236804337664,Democrat,GA,House Candidate,campaign,Lucy,"",McBath,"",1,true,true,,F,H8GA06393,06,H
VivianChilds,763462129672396800,Republican,GA,House Candidate,campaign,Vivian,"",Childs,"",1,true,true,,F,H4GA02078,02,H
votegranda,1034338169012084737,Other,FL,Senate Candidate,campaign,Grace,"",Granda,"",1,true,true,,F,S2FL00425,00,S
ajaywalls,572024618,Republican,FL,Senate Candidate,campaign,Angela,"",Walls-Windhauser,"",1,true,true,,F,S2FL00524,00,S
LuisMiguelUS,1957225800,Republican,FL,Senate Candidate,campaign,Luis,"",Miguel,"",1,true,true,,M,S2FL00490,00,S
CarlosforSenate,1198309991700152320,Other,FL,Senate Candidate,campaign,Carlos,"",Barberena,"",1,true,true,,M,S2FL00433,00,S
HolicCongress,1378192311151165441,Other,FL,Senate Candidate,campaign,Jason,"",Holic,"",1,true,true,,M,S2FL00516,00,S
Weil4USSenate,1334480825371529217,Democrat,FL,Senate Candidate,campaign,Joseph,"",Weil,"",1,true,true,,M,S2FL00466,00,S
AllenLEllison,25919401,Democrat,FL,Senate Candidate,campaign,Allen,"",Ellison,"",1,true,true,,M,S2FL00458,00,S
adammgentle,2316172717,Democrat,FL,House Candidate,campaign,Adam,"",Gentle,"",1,true,true,,M,H2FL25067,25,H
Happyyoung1455,1299121171389206528,Republican,FL,House Candidate,campaign,Rubin,"",Young,"",1,true,true,,M,H2FL23104,23,H
roddorilas,816092276904656897,Republican,FL,House Candidate,campaign,Rod,"",Dorilas,"",1,true,true,,M,H2FL21090,21,H
feit2022,1356080060713857028,Republican,FL,House Candidate,campaign,Keith,"",Feit,"",1,true,true,,M,H2FL21074,21,H
JBforFL,1364579050040229892,Republican,FL,House Candidate,campaign,Jeffrey,"",Buongiorno,"",1,true,true,,M,H2FL21082,21,H
OmariJHardy,32339615,Democrat,FL,House Candidate,campaign,Omari,"",Hardy,"",1,true,true,,M,H2FL20217,20,H
Barbarasharief,317294291,Democrat,FL,House Candidate,campaign,Barbara,"",Sharief,"",1,true,true,,F,H2FL20134,20,H
_MattBoswell,2717394714,Democrat,FL,House Candidate,campaign,Matt,"",Boswell,"",1,true,true,,M,H2FL20126,20,H
martz4congress,1378856845813628931,Republican,FL,House Candidate,campaign,Melissa,"",Martz,"",1,true,true,,F,H2FL18088,18,H
tonyforflorida,1294997775583764480,Democrat,FL,House Candidate,campaign,Tony,"",Eldon,"",1,true,true,,M,H2FL14236,14,H
VoteAPL,1386669755654934531,Republican,FL,House Candidate,campaign,Anna,Paulina,Luna,"",1,true,true,,F,H0FL13158,13,H
BenDiamondFL,453572185,Democrat,FL,House Candidate,campaign,Ben,"",Diamond,"",1,true,true,,M,H2FL13220,13,H
EricLynnFL,3092473673,Democrat,FL,House Candidate,campaign,Eric,"",Lynn,"",1,true,true,,M,H6FL13189,13,H
AnthonySabatini,3231657095,Republican,FL,House Candidate,campaign,Anthony,"",Sabatini,"",1,true,true,,M,H2FL11117,11,H
KennyHartpence,1348539546733051909,Republican,FL,House Candidate,campaign,Kenny,"",Hartpence,"",1,true,true,,M,H2FL09152,09,H
pwells4fl8,1366482311248834567,Republican,FL,House Candidate,campaign,Patrick,"",Wells,"",1,true,true,,M,H2FL08089,08,H
DrDenaGrayson,1651522832,Democrat,FL,House Candidate,campaign,Dena,"",Grayson,"",1,true,true,,F,H6FL09187,08,H
CoryMillsFL,1216076954375421952,Republican,FL,House Candidate,campaign,Cory,"",Mills,"",1,true,true,,M,H2FL07156,07,H
jeremy_liggett,1319632316285751302,Republican,FL,House Candidate,campaign,Jeremy,"",Liggett,"",1,true,true,,M,H2FL07149,07,H
RealLunaLopez,1325636661405954048,Republican,FL,House Candidate,campaign,Luna,"",Garner-Lopez,"",1,true,true,,F,H2FL04146,04,H
ErickAguilarJAX,1162192116933484544,Republican,FL,House Candidate,campaign,Erick,"",Aguilar,"",1,true,true,,M,H0FL04140,04,H
revwendy3,1180608218059411456,Democrat,DC,House Candidate,campaign,Wendy,"",Hamilton,"",1,true,true,,F,H2DC01011,00,H
votemerlen,923015112461639680,Democrat,CT,House Candidate,campaign,Brian,"",Merlen,"",1,true,true,,M,H0CT04211,04,H
MikeFranceCT2,1329488035906465793,Republican,CT,House Candidate,campaign,Mike,"",France,"",1,true,true,,M,H2CT02161,02,H
LarryLazor,1385273869460639746,Republican,CT,House Candidate,campaign,Larry,"",Lazor,"",1,true,true,,M,H2CT01213,01,H
muadhrezi,1332513411306057728,Democrat,CT,House Candidate,campaign,Muad,"",Hrezi,"",1,true,true,,"",H2CT01205,01,H
AndrewLegnani,1164830443255939072,Democrat,CT,House Candidate,campaign,Andrew,"",Legnani,"",1,true,true,,M,H2CT01197,01,H
yupeterco,1382145995941715968,Republican,CO,Senate Candidate,campaign,Peter,"",Yu,"",1,true,true,,M,S2CO00167,00,S
ImerForColorado,1284587105436545024,Republican,CO,House Candidate,campaign,Laurel,"",Imer,"",1,true,true,,F,H2CO07162,07,H
Faust4US,1344074313809408005,Democrat,CO,House Candidate,campaign,Kyle,"",Faust,"",1,true,true,,M,H2CO07154,07,H
jeremyjdowell,1307701469865369601,Democrat,CO,House Candidate,campaign,Jeremy,"",Dowell,"",1,true,true,,M,H2CO05158,05,H
Cd5Torres,1363893905150812161,Democrat,CO,House Candidate,campaign,David,"",Torres,"",1,true,true,,M,H2CO05141,05,H
Marina4Colorado,1230358343841189888,Republican,CO,House Candidate,campaign,Marina,"",Zimmerman,"",1,true,true,,F,H2CO03260,03,H
ColinWilhelm22,1355180162984382465,Democrat,CO,House Candidate,campaign,Colin,"",Wilhelm,"",1,true,true,,M,H2CO03195,03,H
JamesBradleyCA,1112724144427139072,Republican,CA,Senate Candidate,campaign,James,"",Bradley,"",1,true,true,,M,S8CA00515,00,S
theZmedia,37597359,Republican,CA,Senate Candidate,campaign,Lily,"",Zhou,"",1,true,true,,F,S2CA00948,00,S
daphnedbradford,20378403,Other,CA,Senate Candidate,campaign,Daphne,"",Bradford,"",1,true,true,,F,S0CA00496,00,S
RobertLucero4CA,1372762699935846400,Democrat,CA,Senate Candidate,campaign,Robert,"",Lucero,"",1,true,true,,M,S2CA00898,00,S
JudahHosanna,3053044651,Republican,CA,House Candidate,campaign,Judah,"",Hosanna,"",1,true,true,,M,H2CA52147,52,H
electhoulahan,1352703942107381760,Democrat,CA,House Candidate,campaign,Stephen,"",Houlahan,"",1,true,true,,M,H2CA50174,50,H
ChrisBalasinski,755502402854277120,Other,CA,House Candidate,campaign,Chris,"",Balasinski,"",1,true,true,,M,H2CA48111,48,H
joeecollins3,1124665360823848961,Republican,CA,House Candidate,campaign,Joe,"",Collins,"",1,true,true,,M,H0CA43108,43,H
aariosms,2251157114,Democrat,CA,House Candidate,campaign,Angel,"",Rios,"",1,true,true,,"",H2CA42163,42,H
Mosely4Congress,1384658172980256771,Democrat,CA,House Candidate,campaign,Brandon,"",Mosely,"",1,true,true,,M,H2CA42189,42,H
jfchen,14386156,Democrat,CA,House Candidate,campaign,Jay,"",Chen,"",1,true,true,,M,H2CA39136,39,H
EMcongress2022,1360713500465668098,Democrat,CA,House Candidate,campaign,Elizabeth,"",Moreira,"",1,true,true,,F,H2CA38245,38,H
realpastorbrian,146082362,Republican,CA,House Candidate,campaign,Brian,"",Hawkins,"",1,true,true,,M,H2CA01177,36,H
Covell4Congress,1381845484529065990,Republican,CA,House Candidate,campaign,Carolyn,"",Covell,"",1,true,true,,F,H2CA31141,31,H
